This file was created by CMPT_ME_PRIOR_RETS using the 201803 CRSP database.
It contains value- weighted returns for the intersections of  2 ME portfolios
and  3 prior return portfolios.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  PRIOR_RET is from -12 to - 2.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
197407,   -38.44,   -11.61,    28.76,   -33.23,   -10.95,    20.44
197408,   -48.07,   -21.31,    14.93,   -45.26,   -20.79,     6.10
197409,   -49.48,   -22.75,    14.04,   -44.83,   -23.63,     4.43
197410,   -59.31,   -35.79,    -3.63,   -55.49,   -35.02,   -13.25
197411,   -62.39,   -40.26,   -12.09,   -57.85,   -40.38,   -17.40
197412,   -46.73,   -19.90,    23.40,   -41.44,   -20.89,     7.06
197501,   -49.50,   -22.77,    17.20,   -44.08,   -23.73,     3.01
197502,   -57.41,   -33.27,     2.18,   -54.04,   -32.45,    -6.50
197503,   -42.33,   -16.18,    18.42,   -35.31,   -15.86,     5.77
197504,   -38.91,   -11.98,    26.77,   -32.02,   -10.64,    12.15
197505,   -28.28,    -1.21,    41.22,   -24.42,    -2.33,    27.44
197506,   -21.46,     8.47,    62.91,   -15.61,     7.91,    50.11
197507,   -13.05,    19.34,    85.91,    -6.04,    19.62,    62.16
197508,    -1.80,    34.23,   110.17,     6.02,    33.52,    86.13
197509,     4.24,    40.56,   121.69,    10.50,    40.14,    95.82
197510,     8.51,    47.37,   133.59,    18.37,    48.72,   104.79
197511,    -5.49,    26.79,    99.41,    -1.12,    27.37,    76.22
197512,     0.38,    37.87,   124.38,     4.48,    38.15,    94.17
197601,     7.93,    50.93,   152.49,    13.79,    50.43,   113.45
197602,   -10.64,    19.56,    82.68,    -5.61,    20.17,    60.19
197603,     0.50,    36.87,   110.73,     7.79,    33.53,    81.11
197604,     0.94,    35.81,   107.10,     5.66,    32.71,    78.91
197605,    -0.12,    33.12,   100.90,     4.77,    29.98,    73.70
197606,    -8.70,    23.03,    80.84,    -4.91,    22.16,    62.91
197607,   -15.90,    13.49,    61.65,   -11.00,    14.91,    48.23
197608,    -6.75,    24.21,    75.93,     1.33,    23.84,    56.07
197609,    -2.49,    29.53,    83.66,     3.67,    28.56,    62.07
197610,     0.29,    32.92,    87.35,     8.87,    32.12,    66.26
197611,    -0.35,    30.27,    84.66,     4.62,    30.86,    69.80
197612,    -5.67,    23.68,    74.25,    -2.17,    24.28,    57.47
197701,    -3.10,    28.01,    83.75,     0.59,    27.42,    66.60
197702,    -9.33,    18.80,    64.20,    -6.55,    18.68,    46.05
197703,   -18.30,    12.68,    56.01,   -15.15,    14.02,    40.19
197704,   -20.56,     9.97,    50.53,   -17.54,    10.44,    34.78
197705,   -18.27,    11.25,    51.25,   -14.87,    11.56,    36.15
197706,   -16.49,    15.36,    60.21,   -14.46,    13.53,    41.92
197707,   -21.31,     9.89,    53.07,   -18.20,     8.17,    33.50
197708,   -14.77,    16.17,    63.07,   -11.76,    14.35,    43.55
197709,   -14.15,    16.19,    60.26,   -10.74,    14.06,    44.70
197710,   -16.83,    10.68,    54.48,   -12.92,     7.32,    37.56
197711,   -13.50,    14.05,    61.54,    -9.97,    11.37,    42.55
197712,   -19.31,     7.17,    49.81,   -15.36,     3.12,    31.64
197801,   -19.77,     6.08,    49.16,   -15.55,     2.52,    30.18
197802,   -17.31,     6.14,    48.92,   -12.72,     3.78,    28.88
197803,   -18.73,     3.69,    44.38,   -16.48,     0.47,    27.40
197804,   -19.70,     4.00,    45.96,   -16.79,     1.16,    29.79
197805,   -16.50,     8.81,    56.41,   -13.43,     5.23,    38.10
197806,    -9.89,    16.34,    69.86,    -5.92,    12.40,    52.85
197807,   -11.72,    13.82,    70.04,    -7.88,     9.11,    54.15
197808,   -10.80,    14.06,    70.69,    -7.13,    10.08,    56.88
197809,    -5.01,    22.18,    88.25,    -1.11,    16.56,    73.13
197810,    -1.53,    28.32,   104.82,     2.03,    22.95,    93.78
197811,     1.40,    30.98,   106.76,     6.91,    26.01,    93.13
197812,   -19.76,     3.21,    47.30,   -12.93,     3.39,    31.73
197901,   -16.02,     6.62,    55.42,   -10.22,     5.82,    38.76
197902,   -13.70,    11.72,    69.03,    -7.73,    12.74,    45.88
197903,    -4.45,    19.61,    80.36,     1.18,    20.12,    57.54
197904,   -12.00,     9.77,    57.41,    -4.71,     9.64,    39.21
197905,   -12.26,    10.01,    58.24,    -6.58,     9.83,    39.56
197906,   -15.74,     7.18,    50.53,    -8.25,     5.98,    34.57
197907,   -16.45,     7.29,    51.68,    -9.19,     6.20,    34.44
197908,   -17.01,     6.41,    51.82,   -11.09,     5.58,    41.05
197909,   -21.28,     3.85,    43.50,   -13.75,     2.20,    35.84
197910,   -13.26,    11.64,    55.43,    -3.81,    10.44,    45.07
197911,     3.17,    32.28,   100.28,     5.09,    31.82,    87.53
197912,   -12.12,    13.56,    72.38,    -6.53,    15.20,    62.00
198001,    -7.27,    20.87,    93.05,    -3.76,    21.38,    74.00
198002,   -11.72,    15.99,    93.42,    -9.32,    15.77,    72.91
198003,    -5.93,    25.70,   122.98,    -4.68,    27.89,    94.60
198004,   -17.16,    11.48,    96.94,   -13.03,     9.89,    80.16
198005,   -26.94,    -3.17,    53.17,   -21.75,    -3.80,    41.95
198006,   -21.99,     3.82,    64.74,   -17.42,     3.54,    55.67
198007,   -18.95,     7.08,    63.35,   -14.76,     6.58,    51.82
198008,   -17.87,     7.31,    65.48,   -12.30,     7.29,    55.65
198009,   -16.12,     8.94,    67.97,    -8.63,     7.85,    54.46
198010,   -12.28,    13.11,    80.99,    -6.78,    13.59,    60.53
198011,    -1.38,    28.32,   112.95,     3.99,    30.37,    94.18
198012,    -7.02,    22.21,   106.92,    -2.05,    23.02,    80.34
198101,    -8.06,    23.55,   116.09,    -3.14,    21.85,    99.54
198102,   -13.21,    14.92,    82.00,    -7.39,    15.22,    66.46
198103,    -9.57,    20.09,    79.60,    -2.99,    20.46,    58.14
198104,     6.59,    39.89,   115.55,    12.72,    40.15,    93.92
198105,     7.13,    43.63,   125.25,    12.48,    44.87,   105.81
198106,     0.49,    34.51,   115.93,     6.43,    35.86,    94.75
198107,    -4.00,    32.58,   124.16,     0.71,    31.10,    93.88
198108,    -9.63,    21.09,    85.99,    -2.93,    20.86,    62.37
198109,   -14.72,    15.32,    72.04,    -8.10,    15.26,    49.76
198110,   -23.77,     5.96,    52.72,   -14.29,     6.33,    31.11
198111,   -34.38,    -1.31,    40.59,   -27.81,    -2.29,    27.70
198112,   -37.67,     0.76,    49.84,   -30.19,     0.00,    37.33
198201,   -32.32,     7.10,    55.74,   -21.80,     6.84,    40.30
198202,   -31.02,     4.76,    49.16,   -20.02,     3.03,    34.04
198203,   -33.90,    -0.19,    42.15,   -25.17,    -0.74,    31.04
198204,   -42.94,   -10.53,    27.67,   -35.40,   -11.25,    18.23
198205,   -43.37,   -12.41,    24.19,   -35.83,   -13.40,    15.76
198206,   -42.05,    -9.75,    27.49,   -33.65,    -8.56,    19.88
198207,   -42.21,   -12.17,    23.15,   -36.04,   -13.02,    13.62
198208,   -45.30,   -11.72,    26.87,   -37.74,   -11.61,    18.31
198209,   -42.26,    -6.05,    35.69,   -36.46,    -6.55,    26.85
198210,   -28.22,     9.47,    59.48,   -20.78,     8.12,    43.21
198211,   -33.77,     6.52,    52.96,   -23.90,     6.46,    42.23
198212,   -24.92,    15.89,    68.19,   -16.56,    15.59,    53.98
198301,   -20.12,    24.78,    96.66,   -13.00,    25.53,    72.63
198302,   -17.72,    29.12,   105.36,    -6.02,    27.20,    76.56
198303,    -3.69,    38.45,   125.74,     7.13,    36.85,    88.37
198304,     0.68,    44.10,   138.51,    11.57,    42.07,   101.10
198305,    -1.35,    43.54,   139.21,    11.43,    44.06,   103.25
198306,     6.02,    58.47,   175.12,    20.72,    55.23,   129.21
198307,    19.34,    68.11,   196.11,    29.00,    69.28,   150.98
198308,    28.22,    78.87,   218.85,    34.16,    76.50,   167.76
198309,    13.70,    56.73,   175.03,    19.24,    54.28,   124.76
198310,    13.39,    52.00,   154.39,    19.10,    51.51,   110.26
198311,     3.03,    37.41,   117.11,    11.76,    34.67,    78.60
198312,    -8.03,    26.22,    88.08,     0.03,    25.53,    58.41
198401,    -5.20,    30.16,    94.22,     4.13,    28.05,    67.02
198402,   -12.72,    22.56,    74.58,    -2.70,    22.80,    53.92
198403,   -17.31,    16.14,    60.30,    -8.23,    15.40,    46.30
198404,   -25.55,     5.80,    44.53,   -17.08,     5.98,    36.27
198405,   -29.57,     0.59,    37.45,   -21.49,     0.41,    29.79
198406,   -34.26,    -3.90,    29.55,   -26.14,    -3.20,    21.96
198407,   -41.77,   -12.46,    20.06,   -33.46,    -9.95,    14.01
198408,   -37.16,    -7.65,    23.40,   -28.59,    -6.88,    18.60
198409,   -41.04,    -9.39,    24.53,   -32.56,    -8.23,    15.81
198410,   -32.73,    -1.50,    31.03,   -24.54,    -0.70,    22.50
198411,   -28.78,     2.04,    34.68,   -18.78,     2.98,    26.74
198412,   -34.77,    -2.89,    31.04,   -25.15,    -1.77,    20.70
198501,   -36.28,    -3.08,    32.78,   -26.31,    -0.48,    23.91
198502,   -33.55,     0.87,    34.44,   -24.14,     3.33,    26.22
198503,   -20.55,    16.75,    55.53,    -8.00,    19.64,    43.21
198504,   -20.14,    17.31,    59.90,    -8.61,    18.70,    45.71
198505,   -21.39,    16.88,    62.12,   -10.60,    17.27,    48.05
198506,   -18.03,    21.12,    72.10,    -6.08,    22.78,    55.70
198507,   -15.92,    24.45,    79.79,    -3.87,    26.21,    58.25
198508,   -10.90,    30.84,    87.90,     3.07,    31.21,    66.87
198509,   -18.72,    19.01,    71.66,    -5.27,    18.88,    48.42
198510,   -18.08,    17.94,    69.75,    -5.39,    17.47,    47.47
198511,   -20.85,    12.15,    60.65,    -8.37,    12.04,    39.17
198512,   -17.00,    17.66,    72.60,    -6.62,    18.48,    48.01
198601,   -13.14,    22.56,    81.11,    -0.86,    24.09,    57.39
198602,   -18.94,    17.28,    70.76,    -8.35,    19.15,    50.65
198603,   -20.27,    17.07,    74.28,    -8.75,    17.54,    50.24
198604,   -13.52,    27.09,    87.81,    -3.36,    28.64,    63.98
198605,    -5.79,    36.29,   100.38,     2.23,    38.50,    75.89
198606,   -11.26,    27.99,    88.69,     0.53,    29.10,    63.55
198607,    -8.44,    31.19,    98.05,     2.44,    31.47,    70.25
198608,   -13.55,    29.70,   102.52,    -3.63,    30.79,    77.43
198609,   -21.68,    22.82,    87.89,   -13.80,    23.20,    68.68
198610,    -9.74,    36.31,   107.85,    -1.21,    36.66,    83.78
198611,   -15.35,    23.34,    77.76,    -2.74,    25.28,    57.86
198612,   -17.84,    20.94,    75.75,    -7.72,    22.39,    56.76
198701,   -21.60,    15.16,    64.92,   -12.08,    16.56,    47.71
198702,   -23.65,    10.36,    52.69,   -13.57,    12.90,    39.88
198703,   -20.48,    13.47,    63.58,   -12.05,    13.64,    47.44
198704,   -18.70,    13.07,    60.83,    -8.79,    15.05,    47.62
198705,   -16.33,    16.60,    70.94,    -5.29,    17.93,    54.19
198706,   -23.03,     7.49,    58.33,   -13.42,     9.39,    46.00
198707,   -22.75,     7.17,    64.80,   -13.81,     8.22,    51.23
198708,   -14.15,    19.27,    90.13,    -5.44,    21.68,    68.15
198709,   -16.64,    19.00,    88.32,    -8.69,    22.71,    63.43
198710,    -6.90,    30.40,   103.14,     3.24,    33.86,    80.29
198711,   -12.90,    22.50,    89.00,    -4.80,    24.64,    71.50
198712,   -36.76,    -9.42,    33.62,   -29.66,    -8.24,    21.94
198801,   -40.00,   -12.62,    27.73,   -32.69,    -9.50,    17.58
198802,   -43.81,   -15.77,    22.85,   -35.42,   -12.98,    11.41
198803,   -43.58,   -15.72,    18.39,   -35.70,   -14.15,     9.58
198804,   -39.57,   -11.76,    20.56,   -29.60,   -10.35,    12.86
198805,   -37.03,    -8.73,    26.32,   -29.05,    -7.37,    15.90
198806,   -37.24,    -7.98,    26.90,   -26.89,    -6.92,    15.28
198807,   -40.38,   -11.93,    20.88,   -30.47,   -12.03,    10.36
198808,   -38.67,   -10.12,    23.64,   -28.02,   -12.02,    11.46
198809,   -39.74,   -14.28,    19.28,   -31.30,   -15.46,     5.82
198810,   -40.50,   -14.92,    18.07,   -32.61,   -15.58,     5.84
198811,   -12.49,    18.65,    67.09,    -3.03,    15.58,    50.89
198812,    -6.27,    25.12,    79.82,     4.15,    24.36,    66.20
198901,   -15.64,    13.56,    61.05,    -7.34,    14.07,    49.33
198902,   -17.12,    11.54,    57.37,    -5.80,    11.13,    44.35
198903,   -16.45,    10.01,    53.05,    -7.96,    11.38,    37.03
198904,   -16.44,     9.10,    49.78,    -8.90,    11.28,    37.28
198905,   -17.65,    10.24,    52.88,    -7.77,    11.96,    38.38
198906,   -13.70,    15.95,    64.00,    -4.52,    16.61,    46.21
198907,   -16.17,    13.93,    63.25,    -7.95,    16.01,    44.32
198908,   -16.16,    14.73,    61.88,    -6.74,    16.53,    44.99
198909,   -10.10,    23.44,    83.29,     1.64,    25.99,    61.72
198910,   -10.36,    22.84,    81.76,     2.43,    25.94,    58.55
198911,   -11.46,    20.81,    79.65,    -0.78,    24.42,    59.49
198912,   -15.04,    18.56,    76.56,    -6.24,    20.64,    54.77
199001,   -18.31,    17.34,    76.32,   -10.22,    20.48,    53.36
199002,   -24.69,    11.91,    70.61,   -17.23,    15.74,    46.81
199003,   -31.35,     4.53,    53.99,   -19.04,     7.86,    36.69
199004,   -31.11,     3.88,    55.82,   -20.39,     7.86,    35.54
199005,   -30.61,     2.73,    55.49,   -19.81,     6.49,    32.45
199006,   -37.53,    -4.85,    45.44,   -27.90,    -2.36,    22.64
199007,   -31.55,     0.77,    65.84,   -21.60,     5.03,    36.86
199008,   -35.32,    -4.56,    54.00,   -26.88,    -1.72,    28.33
199009,   -40.57,    -8.58,    47.97,   -32.15,    -5.57,    27.39
199010,   -48.38,   -18.44,    29.11,   -40.59,   -15.12,    16.72
199011,   -50.25,   -19.86,    26.19,   -43.32,   -16.88,    12.97
199012,   -55.55,   -23.98,    20.03,   -50.11,   -21.46,    10.32
199101,   -50.81,   -20.16,    25.76,   -44.37,   -16.92,    13.64
199102,   -46.06,   -10.74,    40.32,   -35.27,    -6.95,    25.91
199103,   -40.60,    -5.57,    47.19,   -33.12,    -3.64,    31.96
199104,   -35.50,    -0.77,    57.69,   -23.35,     2.15,    37.42
199105,   -28.55,     6.89,    75.74,   -17.42,    10.80,    50.41
199106,   -32.76,     0.95,    58.98,   -22.80,     2.28,    37.18
199107,   -28.27,     5.85,    65.33,   -16.48,     7.03,    41.39
199108,   -29.22,     4.60,    59.70,   -19.91,     4.24,    37.83
199109,   -17.89,    21.07,    93.79,    -5.59,    20.35,    64.75
199110,    -9.95,    31.58,   133.68,     0.46,    32.57,    91.32
199111,    -4.30,    37.35,   150.89,     5.18,    36.67,   109.98
199112,    -8.14,    29.70,   149.77,    -1.00,    29.16,    91.19
199201,   -14.31,    20.89,   125.62,    -6.63,    21.83,    75.63
199202,   -16.81,    21.67,   132.85,    -9.94,    21.78,    78.41
199203,   -18.71,    16.85,   115.73,   -11.62,    15.59,    62.68
199204,   -20.38,    15.45,   105.62,   -10.87,    14.52,    56.30
199205,   -21.25,    13.66,    91.18,   -11.40,    13.40,    51.43
199206,   -25.60,     9.36,    74.23,   -14.66,     9.58,    41.33
199207,   -20.02,    14.24,    83.67,    -8.68,    13.86,    48.53
199208,   -25.95,     7.89,    67.00,   -16.47,     9.02,    40.17
199209,   -26.55,     9.69,    66.22,   -16.82,    10.66,    39.40
199210,   -27.93,     7.90,    60.73,   -16.88,    10.45,    37.09
199211,   -29.08,     7.18,    61.36,   -17.35,     8.91,    37.06
199212,   -23.43,    14.12,    75.24,   -12.37,    14.85,    49.38
199301,   -25.29,     9.46,    75.61,   -14.24,     8.92,    46.01
199302,   -28.70,     8.21,    68.26,   -17.83,    10.46,    40.35
199303,   -26.74,     9.22,    68.22,   -18.07,    10.99,    42.03
199304,   -26.83,    11.08,    71.30,   -16.08,    15.03,    47.19
199305,   -22.44,    15.11,    80.61,   -13.93,    18.06,    56.35
199306,   -23.75,    13.88,    74.47,   -15.18,    13.29,    51.88
199307,   -16.86,    19.37,    88.64,    -7.36,    18.75,    67.29
199308,   -20.55,    15.86,    83.67,   -13.00,    15.51,    64.26
199309,   -18.73,    19.48,    94.76,   -13.37,    18.16,    70.79
199310,   -16.11,    22.16,   104.04,    -9.60,    21.37,    77.49
199311,   -19.06,    19.90,   104.78,   -12.98,    20.00,    72.06
199312,   -21.89,    15.68,    95.24,   -15.20,    14.29,    60.39
199401,   -23.13,    10.07,    77.93,   -14.07,     9.03,    50.68
199402,   -22.93,     9.29,    72.15,   -15.03,     9.11,    45.53
199403,   -19.07,    12.22,    80.54,    -9.48,    11.34,    54.93
199404,   -21.24,     7.53,    71.02,   -12.19,     7.14,    51.38
199405,   -22.30,     5.47,    61.97,   -14.06,     4.92,    45.46
199406,   -26.21,     3.50,    56.00,   -16.34,     3.80,    37.78
199407,   -26.44,     2.50,    52.44,   -16.41,     2.69,    33.44
199408,   -28.80,     0.27,    44.01,   -19.97,     0.19,    28.07
199409,   -29.56,    -0.54,    42.90,   -21.60,    -0.42,    29.01
199410,   -27.86,     3.01,    48.37,   -18.43,     2.89,    36.90
199411,   -30.09,    -0.16,    45.12,   -20.63,    -0.57,    30.86
199412,   -27.95,     1.92,    52.27,   -18.34,     3.27,    33.06
199501,   -33.26,    -5.44,    41.89,   -25.00,    -4.28,    21.91
199502,   -36.77,    -6.18,    38.37,   -25.31,    -5.74,    19.35
199503,   -35.16,    -4.09,    38.46,   -23.66,    -2.09,    22.70
199504,   -27.35,     3.86,    50.50,   -14.61,     6.53,    32.89
199505,   -25.97,     4.75,    58.03,   -15.03,     6.03,    34.96
199506,   -23.47,     6.64,    60.78,   -11.73,     9.28,    40.57
199507,   -17.61,    12.20,    76.65,    -7.23,    13.59,    48.42
199508,   -18.28,    10.96,    86.44,    -6.61,    12.76,    56.13
199509,   -18.87,    10.41,    90.80,   -10.28,    12.73,    54.38
199510,   -16.97,    14.97,    92.51,    -8.76,    17.25,    59.19
199511,   -16.29,    17.70,    93.67,    -6.40,    20.06,    57.87
199512,   -18.07,    19.63,    91.07,    -8.69,    22.54,    62.64
199601,   -16.18,    22.11,   103.20,    -4.79,    24.95,    66.84
199602,   -15.22,    23.80,   101.59,    -2.91,    27.30,    65.84
199603,   -16.78,    21.17,   104.10,    -6.77,    24.04,    61.63
199604,   -16.50,    21.75,   105.92,    -7.39,    23.53,    61.27
199605,   -15.65,    21.10,   103.81,    -5.63,    23.47,    64.35
199606,   -12.68,    20.69,   117.36,    -2.16,    22.62,    67.87
199607,   -13.24,    20.50,   116.51,    -4.43,    22.97,    65.33
199608,   -20.07,    15.72,    92.97,   -11.35,    18.14,    52.23
199609,   -28.31,     7.26,    74.40,   -19.10,     9.16,    40.76
199610,   -26.42,     9.08,    76.03,   -17.31,    11.43,    42.91
199611,   -20.44,    16.59,    94.03,    -9.28,    19.19,    54.16
199612,   -24.12,    13.75,    85.37,   -15.50,    14.87,    50.29
199701,   -21.58,    16.67,    87.75,   -10.15,    18.97,    58.18
199702,   -23.23,    15.93,    86.05,    -9.55,    17.75,    58.01
199703,   -21.89,    17.83,    87.20,    -9.34,    18.53,    58.61
199704,   -23.30,    15.15,    74.23,   -10.53,    16.44,    54.84
199705,   -31.12,     7.97,    53.44,   -17.83,     9.88,    42.15
199706,   -35.88,     6.76,    50.60,   -21.64,     8.85,    46.63
199707,   -25.41,    15.08,    65.15,   -12.29,    16.31,    55.47
199708,   -15.26,    28.63,    92.45,    -0.26,    30.07,    72.70
199709,   -14.63,    31.02,    99.96,    -0.39,    33.75,    84.18
199710,   -16.71,    26.82,    97.91,    -2.71,    28.74,    76.04
