This file was created by CMPT_ME_PRIOR_RETS using the 201803 CRSP database.
It contains value- weighted returns for the intersections of  2 ME portfolios
and  3 prior return portfolios.

The portfolios are constructed monthly.  ME is market cap at the end of the
previous month.  PRIOR_RET is from - 1 to - 1.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,SMALL LoPRIOR,ME1 PRIOR2,SMALL HiPRIOR,BIG LoPRIOR,ME2 PRIOR2,BIG HiPRIOR
193008,    -5.92,     3.48,    16.42,    -2.44,     2.99,    12.63
193009,   -11.70,    -0.86,     8.55,   -12.20,    -0.13,     5.27
193010,   -29.62,   -14.16,    -2.19,   -26.08,   -14.03,    -5.65
193011,   -24.19,    -9.61,     4.56,   -19.77,    -8.32,    -1.62
193012,   -15.46,    -3.06,    12.07,   -12.82,    -2.44,     7.18
193101,   -29.83,   -12.72,     1.13,   -25.51,   -10.87,    -1.67
193102,    -3.97,    10.46,    36.71,     0.09,     8.15,    25.63
193103,    -0.87,    11.91,    36.54,     1.42,    11.63,    31.20
193104,   -20.22,    -7.23,     9.74,   -16.44,    -5.80,     3.18
193105,   -27.94,   -15.69,    -1.41,   -27.59,   -13.35,    -3.87
193106,   -27.77,   -13.14,     0.87,   -25.93,   -12.43,    -2.97
193107,    -2.40,    15.79,    40.05,     3.52,    14.08,    33.36
193108,   -18.09,    -7.05,     5.71,   -17.10,    -6.18,     1.56
193109,   -14.26,    -1.70,    14.73,   -10.94,    -0.61,     6.78
193110,   -47.05,   -32.35,   -13.37,   -44.28,   -30.64,   -18.65
193111,   -10.59,    10.06,    32.88,    -6.30,     9.79,    26.69
193112,   -25.18,    -9.19,     6.36,   -22.75,    -7.12,     2.03
193201,   -36.61,   -18.99,     3.60,   -31.47,   -16.04,    -5.42
193202,   -13.00,     2.60,    34.72,    -7.43,     1.92,    25.28
193203,   -14.53,     1.79,    22.59,   -11.11,     2.95,    14.03
193204,   -30.54,   -12.47,     4.51,   -25.66,   -11.15,     1.39
193205,   -36.14,   -18.79,    -0.27,   -32.88,   -16.65,    -3.91
193206,   -43.28,   -21.98,     3.52,   -38.13,   -21.26,    -5.17
193207,   -20.06,     2.74,    31.10,   -13.44,     1.85,    22.58
193208,     6.45,    38.05,    92.07,    12.16,    35.23,    81.97
193209,    14.15,    54.32,   132.79,    21.03,    49.42,   111.72
193210,   -24.03,    -7.44,    22.28,   -19.56,    -6.14,     5.56
193211,   -31.68,   -17.79,     0.61,   -27.51,   -16.54,    -4.69
193212,   -22.70,    -7.00,     8.33,   -20.47,    -4.54,     2.87
193301,   -22.61,    -3.17,    15.32,   -15.36,     0.30,    11.32
193302,   -14.90,     2.61,    26.38,    -8.46,     1.62,    17.08
193303,   -32.83,   -16.46,     5.00,   -28.40,   -15.92,    -5.00
193304,   -11.91,     8.62,    44.39,    -8.96,     7.86,    26.72
193305,     9.34,    44.25,   102.56,    16.20,    44.02,    86.63
193306,    14.09,    47.99,   130.82,    13.61,    40.81,   107.16
193307,    -4.63,    16.07,    61.95,     2.53,    13.60,    40.08
193308,   -27.33,   -12.85,    16.76,   -23.92,    -9.49,     1.39
193309,    -3.69,    11.13,    27.71,    -3.36,    10.35,    24.78
193310,   -30.43,   -15.88,     3.87,   -27.57,   -15.06,    -1.57
193311,   -23.50,   -11.33,     2.92,   -20.06,    -9.86,    -0.48
193312,    -7.68,     5.95,    25.69,    -4.64,     7.02,    20.96
193401,   -13.50,     1.25,    19.62,    -8.27,     0.20,    12.06
193402,     3.71,    27.08,    63.12,     6.80,    22.03,    62.40
193403,   -12.23,    -1.01,    17.81,    -9.57,    -1.22,    10.43
193404,    -9.50,    -0.46,    13.51,    -5.87,    -0.34,     7.41
193405,   -11.17,    -1.15,    15.44,   -10.83,    -1.98,     7.64
193406,   -21.16,   -10.74,     1.04,   -18.11,    -9.86,    -2.10
193407,    -9.62,     0.56,    10.57,    -7.36,     1.07,     7.85
193408,   -32.56,   -19.03,    -4.99,   -31.29,   -16.45,    -4.49
193409,    -4.75,     8.13,    27.27,     0.05,     7.06,    20.30
193410,   -10.20,    -1.44,     9.85,    -9.34,    -0.86,     4.48
193411,   -14.01,    -2.58,    12.42,   -10.26,    -2.39,     6.71
193412,    -2.56,    10.67,    34.59,    -0.52,     9.89,    23.92
193501,    -9.99,     0.91,    15.79,    -5.78,     0.69,     9.44
193502,   -13.28,    -3.94,     9.23,   -11.08,    -3.01,     3.73
193503,   -20.03,    -4.66,     8.23,   -14.70,    -3.39,     4.08
193504,   -20.97,    -8.16,     7.49,   -15.61,    -6.22,     2.07
193505,    -4.26,     8.47,    26.69,    -1.09,     8.12,    18.76
193506,    -9.97,     1.22,    19.45,    -6.56,     1.58,    10.78
193507,    -6.50,     4.05,    18.71,    -2.22,     4.76,    13.21
193508,    -4.89,     9.17,    31.74,    -1.21,     7.18,    22.71
193509,    -7.33,     4.36,    26.79,    -4.62,     2.88,    15.99
193510,   -10.09,     0.89,    18.05,    -6.53,     1.83,    10.95
193511,    -5.48,     6.28,    26.07,    -2.91,     5.57,    18.89
193512,    -3.83,     7.92,    38.02,    -1.57,     6.60,    23.44
193601,    -6.35,     3.82,    24.88,    -2.81,     2.85,    17.59
193602,    -2.68,     9.21,    38.66,    -1.60,     7.95,    24.64
193603,    -7.03,     2.40,    21.20,    -5.64,     2.20,    14.02
193604,   -10.32,    -1.13,    15.78,    -7.27,    -1.04,    11.32
193605,   -23.05,   -12.52,     1.19,   -20.27,   -10.79,    -3.73
193606,    -3.95,     4.65,    16.89,    -2.67,     4.68,    13.11
193607,    -9.71,    -0.63,     9.58,    -7.13,     0.70,     7.45
193608,    -2.94,     7.08,    21.44,    -1.14,     6.75,    17.16
193609,    -6.43,     1.26,    12.39,    -4.41,     0.63,     9.09
193610,    -6.07,     1.91,    14.37,    -3.93,     1.52,    13.42
193611,    -4.17,     5.33,    18.33,    -1.47,     5.51,    17.17
193612,    -2.47,     6.45,    26.50,    -3.05,     4.86,    16.34
193701,    -9.32,     0.09,    18.21,    -6.93,     0.24,    12.06
193702,    -3.39,     4.63,    22.38,    -1.74,     4.17,    16.82
193703,    -7.41,     0.47,    16.91,    -4.74,     0.20,    11.98
193704,    -9.69,    -2.08,    13.14,    -7.89,    -2.23,    10.67
193705,   -19.01,   -10.33,    -1.26,   -17.49,    -8.76,    -2.49
193706,   -10.27,    -2.52,     5.90,    -8.46,    -2.29,     3.72
193707,   -16.20,    -7.27,     0.51,   -13.33,    -6.39,    -0.29
193708,    -0.19,     9.03,    19.74,     2.47,     8.84,    18.35
193709,   -12.62,    -5.35,     2.81,   -11.48,    -4.57,     1.21
193710,   -30.39,   -20.30,    -8.37,   -27.80,   -18.62,    -8.32
193711,   -20.29,   -10.17,     0.53,   -18.54,   -10.16,    -3.10
193712,   -21.53,   -11.58,     0.38,   -20.05,   -11.11,    -1.11
193801,   -23.31,   -11.09,     3.44,   -19.92,    -9.99,     1.58
193802,    -8.09,     4.29,    17.30,    -4.51,     2.77,    12.65
193803,    -3.45,     6.14,    17.41,    -1.87,     5.71,    14.36
193804,   -40.52,   -29.08,   -14.79,   -39.75,   -27.55,   -16.58
193805,     4.40,    19.68,    34.55,     9.55,    17.87,    31.89
193806,   -16.66,    -7.30,     4.48,   -15.46,    -6.01,     1.42
193807,    11.27,    31.23,    51.88,    12.67,    29.72,    47.34
193808,    -0.28,    10.12,    27.60,     1.55,     8.77,    22.68
193809,   -15.47,    -6.21,     4.83,   -12.76,    -5.96,     2.25
193810,    -8.31,    -1.68,     6.80,    -6.83,    -1.05,     2.72
193811,     0.57,    11.91,    31.36,     2.01,    10.37,    27.88
193812,   -14.22,    -3.88,     7.19,   -12.31,    -2.92,     3.01
193901,    -6.73,     2.58,    15.37,    -3.37,     3.15,    13.51
193902,   -16.10,    -8.85,     2.01,   -14.49,    -7.18,     0.38
193903,    -3.32,     3.63,    12.60,    -1.85,     3.48,     9.44
193904,   -30.69,   -17.50,    -4.43,   -29.72,   -16.37,    -4.53
193905,    -8.44,    -0.84,    10.34,    -6.38,    -0.34,     5.41
193906,    -0.89,     8.19,    17.60,     1.28,     6.91,    15.93
193907,   -18.46,    -8.39,     2.30,   -16.09,    -6.70,    -0.33
193908,     0.98,    12.87,    27.46,     3.88,    12.02,    25.16
193909,   -19.07,   -11.17,    -1.46,   -17.35,    -9.60,    -3.63
193910,     1.02,    28.22,    95.61,     0.00,    23.82,    67.75
193911,   -11.55,    -1.04,    12.48,    -8.33,    -1.31,     8.59
193912,   -18.96,    -6.76,     2.01,   -15.87,    -5.74,     0.57
194001,    -7.11,     1.83,    13.02,    -4.23,     2.51,     8.02
194002,   -10.20,    -2.49,     6.00,    -8.97,    -1.82,     3.76
194003,    -4.08,     1.93,    12.34,    -2.34,     1.81,     8.05
194004,    -4.83,     1.64,    12.78,    -3.38,     1.49,     8.32
194005,    -8.13,    -0.10,    14.68,    -5.93,     0.03,     7.61
194006,   -37.59,   -27.06,   -16.00,   -35.88,   -25.17,   -17.11
194007,    -3.86,     6.05,    18.01,    -2.28,     7.15,    16.31
194008,    -3.83,     3.63,    12.62,    -2.25,     3.19,    10.26
194009,    -5.12,     1.39,    10.94,    -3.63,     1.64,     8.06
194010,    -4.30,     3.55,    13.58,    -2.83,     3.17,    10.26
194011,    -4.09,     4.00,    16.07,    -2.92,     3.23,    14.13
194012,    -9.74,    -0.17,    10.64,    -7.60,    -0.29,     6.65
194101,   -10.61,    -1.33,     7.58,    -7.16,    -0.97,     4.55
194102,   -11.19,    -2.23,     8.34,    -9.54,    -2.64,     3.48
194103,    -8.97,    -2.27,     5.47,    -7.44,    -2.05,     2.57
194104,    -7.17,     0.49,    11.20,    -4.38,     0.94,     6.40
194105,   -14.33,    -5.57,     2.80,   -11.62,    -5.95,     0.70
194106,    -7.09,     0.51,    10.14,    -5.29,     0.50,     7.82
194107,    -1.51,     5.69,    16.15,     0.62,     5.40,    12.86
194108,     0.55,     9.68,    28.26,     1.72,     9.34,    22.66
194109,    -7.83,    -0.92,     6.92,    -6.51,    -0.65,     4.31
194110,   -10.23,    -1.77,     6.71,    -7.87,    -1.39,     4.39
194111,   -15.18,    -6.14,     2.97,   -12.85,    -6.01,     0.33
194112,   -12.04,    -3.11,     6.44,   -10.42,    -2.77,     4.14
194201,   -20.91,    -7.97,     7.96,   -18.10,    -8.40,     4.06
194202,    -3.08,     7.60,    29.95,    -4.52,     7.01,    20.47
194203,    -8.49,    -1.58,     6.03,    -7.29,    -1.64,     4.78
194204,   -14.25,    -4.90,     4.20,   -11.52,    -5.63,     1.60
194205,   -13.56,    -5.01,     3.97,   -11.88,    -4.83,     2.24
194206,    -7.38,     1.92,    13.58,    -5.00,     3.18,    11.30
194207,    -5.12,     1.93,    11.39,    -2.44,     2.10,     7.55
194208,    -2.92,     3.86,    13.28,    -1.34,     3.39,     9.80
194209,    -3.31,     2.34,    10.39,    -2.08,     2.19,     8.55
194210,    -3.18,     2.98,    13.94,    -2.11,     2.78,     8.21
194211,     0.01,     7.62,    24.27,     1.42,     7.13,    19.03
194212,   -12.59,    -1.08,     8.97,    -9.13,    -0.69,     5.81
194301,    -3.82,     3.30,    14.68,    -2.06,     3.56,    10.93
194302,     1.99,    12.16,    33.35,     3.59,    10.55,    22.97
194303,     0.54,     8.30,    29.72,     1.42,     7.84,    17.94
194304,    -0.57,     9.59,    25.67,     1.73,     8.55,    20.06
194305,    -5.43,     1.03,    15.03,    -4.20,     1.16,    12.09
194306,    -1.71,     5.57,    22.87,    -0.37,     5.77,    17.15
194307,    -6.82,     0.44,    10.47,    -4.65,     0.80,     7.34
194308,   -15.69,    -6.65,     2.09,   -13.41,    -6.48,     0.62
194309,    -5.84,     0.31,     8.24,    -4.30,     0.82,     4.84
194310,    -2.19,     2.59,    11.00,    -1.44,     2.29,     7.46
194311,    -6.45,    -1.14,     5.98,    -5.03,    -1.16,     4.42
194312,   -17.12,    -8.33,    -0.86,   -15.35,    -7.60,    -2.57
194401,     1.74,     8.55,    20.76,     2.50,     7.70,    16.97
194402,    -2.95,     3.30,    12.77,    -1.28,     2.46,     9.52
194403,    -5.09,     0.94,     7.78,    -3.12,     0.55,     5.56
194404,    -2.24,     2.88,    13.28,    -0.87,     2.59,     9.85
194405,    -8.22,    -2.90,     2.46,    -6.50,    -2.28,     0.41
194406,     0.59,     5.79,    14.41,     1.53,     5.77,    11.62
194407,     0.20,     7.84,    23.33,     1.50,     7.37,    18.92
194408,    -7.89,    -1.53,     5.07,    -5.82,    -1.57,     3.28
194409,    -3.10,     1.88,    10.99,    -1.73,     1.84,     7.84
194410,    -5.05,    -0.44,     6.42,    -4.31,    -0.11,     4.18
194411,    -5.49,    -0.31,     5.92,    -3.95,     0.02,     3.83
194412,    -3.80,     1.77,     9.43,    -1.72,     1.59,     6.77
194501,    -1.04,     5.03,    18.15,     0.33,     4.30,    14.10
194502,    -3.05,     3.10,    14.27,    -2.40,     2.46,    11.62
194503,     1.23,     7.32,    17.80,     2.18,     7.00,    15.30
194504,   -12.79,    -5.64,     2.56,   -10.35,    -4.96,    -0.23
194505,     1.55,     7.98,    17.92,     2.46,     8.05,    15.86
194506,    -3.82,     1.63,    11.36,    -2.89,     1.80,     9.14
194507,    -4.95,     1.37,    15.10,    -3.42,     1.09,    13.29
194508,    -9.21,    -3.58,     2.38,    -9.01,    -3.24,     1.46
194509,    -1.85,     6.15,    15.17,     0.08,     6.84,    14.71
194510,    -0.20,     5.76,    13.71,     0.75,     5.52,    13.44
194511,    -2.15,     5.00,    17.72,    -1.53,     4.63,    16.43
194512,    -0.06,     7.50,    22.25,     0.55,     6.93,    20.08
194601,    -5.41,     1.47,    11.09,    -4.26,     1.12,    12.13
194602,    -1.10,     7.23,    23.44,    -0.17,     6.76,    19.16
194603,   -12.85,    -7.47,     1.05,   -12.06,    -6.76,    -1.46
194604,    -3.47,     4.60,    16.05,    -0.92,     5.32,    15.09
194605,    -3.99,     4.13,    17.32,    -2.66,     3.94,    12.86
194606,    -2.95,     4.89,    15.25,    -1.56,     4.07,    13.63
194607,   -10.49,    -5.29,     2.63,    -9.97,    -4.98,     0.33
194608,   -10.13,    -4.56,     2.53,    -9.77,    -3.82,     0.85
194609,   -14.13,    -7.71,    -1.22,   -12.26,    -7.50,    -1.64
194610,   -21.35,   -13.61,    -5.01,   -20.94,   -13.04,    -5.92
194611,    -8.81,    -1.45,     7.07,    -6.62,    -1.37,     5.28
194612,    -8.12,    -0.33,     7.87,    -7.04,     0.18,     6.84
194701,    -4.37,     3.89,    14.41,    -2.52,     4.14,    13.21
194702,    -4.58,     2.55,    12.21,    -4.14,     1.67,    10.23
194703,    -6.87,    -1.11,     6.24,    -5.77,    -1.33,     3.93
194704,    -8.89,    -3.23,     2.20,    -7.53,    -2.63,     2.25
194705,   -15.52,    -7.95,    -1.30,   -13.72,    -7.66,    -1.31
194706,   -10.82,    -3.78,     2.80,    -9.25,    -2.58,     2.96
194707,    -2.29,     5.11,    13.98,    -1.51,     6.00,    11.85
194708,    -1.77,     5.30,    15.29,     0.09,     5.06,    13.29
194709,    -7.71,    -1.91,     4.84,    -6.89,    -2.02,     2.10
194710,    -6.11,    -0.22,     7.63,    -4.53,    -0.35,     7.04
194711,    -3.59,     3.06,    11.38,    -2.55,     2.87,     9.58
194712,    -9.49,    -3.11,     2.99,    -9.00,    -2.53,     2.34
194801,    -6.05,     0.99,    12.70,    -4.85,     1.41,     9.82
194802,    -8.61,    -2.50,     6.37,    -8.56,    -2.74,     4.62
194803,   -12.24,    -5.70,     0.05,   -10.14,    -5.45,    -0.89
194804,     0.54,     8.73,    19.35,     2.73,     8.53,    17.48
194805,    -4.12,     3.00,    13.86,    -2.44,     3.06,    11.54
194806,     0.31,     7.96,    17.75,     2.14,     7.79,    15.73
194807,    -8.53,    -1.89,     7.77,    -7.84,    -1.00,     4.04
194808,   -12.03,    -5.32,     0.99,   -10.24,    -5.59,     0.06
194809,    -5.79,    -0.11,     5.41,    -4.50,    -0.40,     4.21
194810,   -10.30,    -3.95,     1.89,    -9.17,    -3.82,     0.66
194811,    -1.33,     4.87,    12.92,     0.23,     5.27,    10.26
194812,   -18.72,   -10.26,    -2.40,   -16.98,   -10.42,    -3.53
194901,    -6.21,     0.74,    10.07,    -3.91,     1.48,     7.90
194902,    -5.42,     1.62,     9.06,    -3.98,     1.70,     7.79
194903,   -11.33,    -3.75,     2.20,    -8.89,    -3.72,     1.02
194904,    -1.20,     5.40,    14.28,     0.42,     5.11,    11.65
194905,   -10.62,    -2.73,     4.87,    -9.30,    -2.77,     2.50
194906,   -12.21,    -3.62,     3.00,    -9.98,    -3.35,     1.74
194907,    -7.66,    -1.02,     6.63,    -5.60,    -0.56,     4.89
194908,    -0.28,     5.74,    13.39,     1.32,     5.97,    10.85
194909,    -3.31,     2.60,     9.81,    -1.95,     2.22,     7.73
194910,    -1.85,     3.72,    12.00,    -0.63,     3.44,     8.91
194911,    -2.62,     3.08,    11.76,    -1.96,     3.10,     8.45
194912,    -6.09,     0.85,     9.03,    -5.01,     1.17,     6.55
195001,    -0.23,     6.00,    15.88,     0.56,     6.03,    14.05
195002,    -3.00,     3.35,    12.10,    -2.48,     2.79,    10.51
195003,    -4.55,     0.91,    10.32,    -3.75,     0.87,     6.33
195004,    -7.37,    -0.91,     7.61,    -5.62,    -0.20,     5.53
195005,    -3.04,     3.13,    15.16,    -2.18,     3.02,    12.32
195006,    -3.54,     2.86,    11.61,    -2.57,     2.73,     9.17
195007,   -14.10,    -7.64,    -0.58,   -12.53,    -7.56,    -2.55
195008,    -7.38,     3.52,    20.62,    -6.16,     3.39,    14.74
195009,    -2.52,     4.60,    13.06,    -0.61,     4.11,    10.84
195010,    -1.39,     4.62,    13.20,    -0.07,     4.44,    11.55
195011,    -7.25,    -0.75,     6.41,    -6.42,    -0.65,     4.85
195012,    -4.30,     2.27,    12.11,    -2.70,     1.91,    10.61
195101,    -1.11,     6.38,    21.47,     0.23,     6.49,    16.44
195102,    -0.26,     6.95,    17.00,     0.92,     7.18,    14.59
195103,    -5.50,     0.90,     8.36,    -4.11,     1.09,     5.89
195104,    -9.41,    -3.52,     3.42,    -8.21,    -3.10,     1.50
195105,    -2.46,     2.99,    11.48,    -1.80,     2.73,    11.11
195106,    -8.48,    -2.53,     4.14,    -7.04,    -2.07,     2.77
195107,   -11.32,    -4.50,     1.45,    -9.65,    -4.05,     1.75
195108,    -0.72,     5.47,    14.19,     1.39,     5.33,    14.13
195109,    -1.49,     3.86,    12.72,    -0.84,     4.05,     9.72
195110,    -3.49,     1.61,     9.30,    -3.07,     1.65,     8.00
195111,    -9.07,    -1.95,     4.08,    -7.83,    -2.21,     3.75
195112,    -4.64,     0.48,     5.90,    -3.31,     0.50,     6.18
195201,    -3.93,     1.06,     7.69,    -2.68,     1.42,     7.48
195202,    -3.87,     1.59,     8.24,    -3.73,     1.61,     7.24
195203,    -7.32,    -2.14,     4.28,    -6.24,    -1.85,     2.60
195204,    -2.60,     2.45,     8.74,    -1.70,     2.21,     9.29
195205,   -10.50,    -3.99,     1.13,    -9.89,    -4.40,     0.20
195206,    -2.62,     2.13,     8.26,    -1.75,     2.50,     6.98
195207,    -2.22,     2.33,     9.47,    -1.78,     2.55,     7.51
195208,    -4.19,     0.83,     6.51,    -3.14,     0.80,     5.45
195209,    -5.23,    -0.18,     5.76,    -3.90,    -0.41,     3.64
195210,    -6.86,    -1.63,     4.39,    -6.49,    -1.73,     2.67
195211,    -6.48,    -1.29,     4.26,    -5.70,    -1.09,     2.65
195212,     0.01,     5.15,    12.26,     0.63,     5.45,    11.70
195301,    -3.25,     1.43,     8.78,    -2.16,     1.92,     7.41
195302,    -3.54,     2.02,     9.15,    -3.05,     1.59,     7.56
195303,    -3.74,     0.67,     7.30,    -3.02,     0.13,     4.84
195304,    -6.96,    -1.34,     5.12,    -5.68,    -1.13,     4.72
195305,    -7.41,    -2.53,     2.64,    -6.43,    -2.39,     2.20
195306,    -4.03,     0.19,     5.59,    -3.58,     0.48,     4.49
195307,    -7.91,    -3.33,     1.71,    -6.88,    -2.90,     0.67
195308,    -2.71,     1.74,     7.27,    -1.56,     1.70,     5.44
195309,   -12.27,    -4.79,     1.11,   -10.33,    -4.93,     0.18
195310,    -6.56,    -0.96,     4.99,    -5.36,    -0.73,     3.60
195311,    -2.56,     3.48,    10.91,    -0.75,     3.43,     8.97
195312,    -3.16,     2.06,     9.67,    -2.63,     1.90,     6.96
195401,    -8.27,    -1.42,     5.62,    -6.08,    -0.47,     4.20
195402,     0.47,     6.58,    14.33,     0.81,     6.24,    12.04
195403,    -3.91,     1.01,     8.40,    -2.99,     1.16,     5.98
195404,    -3.77,     2.34,    10.21,    -1.93,     2.61,     9.06
195405,    -5.67,     0.96,     8.84,    -4.67,     1.86,     8.95
195406,    -1.94,     3.31,    12.40,    -1.37,     3.60,     9.72
195407,    -4.68,     0.63,     8.53,    -5.80,     1.00,     8.65
195408,    -0.40,     6.05,    16.90,    -0.39,     5.48,    13.44
195409,    -7.79,    -1.29,     6.96,    -6.99,    -2.24,     3.56
195410,    -1.64,     3.72,    11.14,    -0.80,     4.08,    11.52
195411,    -6.95,    -1.21,     6.31,    -5.91,    -1.61,     4.91
195412,     1.15,     8.24,    20.55,     3.01,     8.40,    17.54
195501,    -0.32,     7.39,    19.90,     0.95,     6.57,    16.73
195502,    -5.60,     0.40,     9.66,    -4.18,     0.48,     7.07
195503,    -2.89,     3.55,    12.68,    -2.02,     3.47,     9.97
195504,    -6.51,    -0.92,     8.55,    -5.24,    -1.01,     6.28
195505,    -5.16,     1.57,    10.03,    -4.00,     2.04,     8.49
195506,    -5.51,     0.19,     7.23,    -4.45,    -0.37,     6.67
195507,    -3.31,     2.35,    11.55,    -2.18,     2.49,    13.15
195508,    -6.10,     0.15,     8.02,    -4.47,     0.36,    11.27
195509,    -4.99,    -0.12,     7.25,    -3.73,     0.11,     6.01
195510,    -7.21,    -1.45,     6.32,    -6.62,    -1.82,     6.34
195511,    -7.53,    -2.06,     4.70,    -6.47,    -1.62,     3.65
195512,    -1.80,     4.78,    14.82,     0.19,     5.47,    12.17
195601,    -3.84,     1.19,    10.75,    -3.64,     1.54,     8.64
195602,    -8.17,    -2.28,     4.51,    -7.20,    -2.82,     2.68
195603,    -2.53,     2.68,    10.82,    -1.08,     2.67,     8.14
195604,    -2.94,     4.04,    14.54,    -0.79,     4.23,    13.76
